GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
TiKV Java Client,org.tikv.common.parser,MySqlParser.WeightFunctionCallContext,78,0,6,0,15,0,15,0,12,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.FullColumnNameContext,51,0,6,0,12,0,11,0,8,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.MathOperatorContext,45,0,6,0,11,0,10,0,7,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.PredicateContext,14,0,0,0,6,0,4,0,4,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.SubstrFunctionCallContext,80,0,6,0,16,0,16,0,13,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.UidContext,51,0,6,0,12,0,11,0,8,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.LogicalExpressionContext,50,0,6,0,10,0,10,0,7,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.ExpressionContext,14,0,0,0,6,0,4,0,4,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.PredicateExpressionContext,40,0,6,0,8,0,8,0,5,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.RegexpPredicateContext,59,0,6,0,12,0,12,0,9,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.FullColumnNameExpressionAtomContext,40,0,6,0,8,0,8,0,5,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.ConstantExpressionAtomContext,40,0,6,0,8,0,8,0,5,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.UnaryExpressionAtomContext,46,0,6,0,9,0,9,0,6,0
TiKV Java Client,org.tikv.common.parser,AstBuilder,463,0,51,0,88,0,46,0,16,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.FunctionCallExpressionAtomContext,40,0,6,0,8,0,8,0,5,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.BitExpressionAtomContext,50,0,6,0,10,0,10,0,7,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.ExpressionsContext,45,0,6,0,11,0,10,0,7,0
TiKV Java Client,org.tikv.common.parser,MySqlParser.FunctionNameBaseContext,1605,0,6,0,323,0,322,0,319,0
TiKV Java Client,org.tikv.common.parser,CaseChangingCharStream,62,0,4,0,21,0,12,0,10,0
TiKV Java Client,org.tikv.common.streaming,StreamingResponse,94,0,14,0,25,0,13,0,6,0
TiKV Java Client,org.tikv.txn,ResolveLockResult,26,0,0,0,10,0,4,0,4,0
TiKV Java Client,org.tikv.txn,Lock,59,0,2,0,16,0,9,0,8,0
TiKV Java Client,org.tikv.txn,TxnStatus,83,0,4,0,30,0,13,0,11,0
TiKV Java Client,org.tikv.txn,TwoPhaseCommitter,1322,0,102,0,293,0,78,0,27,0
TiKV Java Client,org.tikv.txn,LockResolverClientV4,769,35,80,0,168,8,60,2,20,2
TiKV Java Client,org.tikv.txn,LockResolverClientV3,539,35,54,0,114,8,42,2,15,2
TiKV Java Client,org.tikv.txn,LockResolverClientV2,490,0,46,0,105,0,42,0,19,0
TiKV Java Client,org.tikv.txn,TTLManager,238,0,10,0,51,0,11,0,6,0
TiKV Java Client,org.tikv.txn,TwoPhaseCommitter.new Iterator() {...},20,0,0,0,3,0,3,0,3,0
TiKV Java Client,org.tikv.txn,TwoPhaseCommitter.new Iterator() {...},28,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.txn,KVClient,271,0,8,0,62,0,18,0,14,0
TiKV Java Client,org.tikv.txn,TxnExpireTime,57,0,8,0,19,0,8,0,4,0
TiKV Java Client,org.tikv.txn,TxnKVClient,181,0,8,0,51,0,14,0,10,0
TiKV Java Client,org.tikv.txn,AbstractLockResolverClient,66,66,5,7,10,10,5,3,0,2
TiKV Java Client,org.tikv.common.operation.iterator,ScanIterator,54,104,8,12,10,28,7,5,0,2
TiKV Java Client,org.tikv.common.operation.iterator,CoprocessorIterator,152,0,8,0,41,0,10,0,6,0
TiKV Java Client,org.tikv.common.operation.iterator,ChunkIterator.new ChunkIterator() {...},45,0,2,0,8,0,3,0,2,0
TiKV Java Client,org.tikv.common.operation.iterator,ChunkIterator.new ChunkIterator() {...},25,0,0,0,5,0,2,0,2,0
TiKV Java Client,org.tikv.common.operation.iterator,IndexScanIterator,160,0,16,0,43,0,13,0,5,0
TiKV Java Client,org.tikv.common.operation.iterator,RawScanIterator,9,147,8,20,3,25,8,13,0,7
TiKV Java Client,org.tikv.common.operation.iterator,CoprocessorIterator.new DAGIterator() {...},23,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.common.operation.iterator,CoprocessorIterator.new DAGIterator() {...},276,0,26,0,44,0,15,0,2,0
TiKV Java Client,org.tikv.common.operation.iterator,CoprocessorIterator.new DAGIterator() {...},21,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.common.operation.iterator,ChunkIterator,130,0,20,0,26,0,16,0,6,0
TiKV Java Client,org.tikv.common.operation.iterator,DAGIterator,456,0,69,0,109,0,50,0,13,0
TiKV Java Client,org.tikv.common.operation.iterator,ConcreteScanIterator,229,0,28,0,42,0,23,0,9,0
TiKV Java Client,com.google.protobuf,GoGoProtos,217,806,0,0,74,221,2,2,2,2
TiKV Java Client,com.google.protobuf,GoGoProtos.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
TiKV Java Client,org.tikv.common.key,TypedKey,184,0,10,0,38,0,16,0,11,0
TiKV Java Client,org.tikv.common.key,IndexScanKeyRangeBuilder,59,0,0,0,9,0,3,0,3,0
TiKV Java Client,org.tikv.common.key,IndexKey.EncodeIndexDataResult,9,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.key,KeyRangeBuilder,104,0,12,0,27,0,10,0,4,0
TiKV Java Client,org.tikv.common.key,Key.new Key() {...},4,4,0,0,2,1,2,1,2,1
TiKV Java Client,org.tikv.common.key,Key.new Key() {...},2,4,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.common.key,Key.new Key() {...},2,4,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.common.key,Key.new Key() {...},2,4,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.common.key,RowKey.DecodeResult,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,org.tikv.common.key,IndexKey,199,0,16,0,41,0,17,0,9,0
TiKV Java Client,org.tikv.common.key,StatisticsKeyRangeBuilder,31,0,0,0,7,0,3,0,3,0
TiKV Java Client,org.tikv.common.key,RowKey.DecodeResult.Status,64,0,0,0,7,0,1,0,1,0
TiKV Java Client,org.tikv.common.key,CompoundKey,40,0,0,0,9,0,5,0,5,0
TiKV Java Client,org.tikv.common.key,Key,70,185,12,12,15,40,15,19,6,16
TiKV Java Client,org.tikv.common.key,CompoundKey.Builder,87,0,8,0,19,0,7,0,3,0
TiKV Java Client,org.tikv.common.key,RowKey,170,0,6,0,45,0,19,0,16,0
TiKV Java Client,org.tikv.common.exception,SelectException,17,0,0,0,7,0,3,0,3,0
TiKV Java Client,org.tikv.common.exception,UnsupportedSyntaxException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,InvalidCodecFormatException,0,4,0,0,0,2,0,1,0,1
TiKV Java Client,org.tikv.common.exception,AllocateRowIDOverflowException,22,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,RegionTaskException,5,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,WriteConflictException,27,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,CastingException,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,TiDBConvertException,14,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,TypeException,9,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,UnsupportedTypeException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,DAGRequestException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,TiExpressionException,9,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,CodecException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,RegionException,3,15,0,0,1,3,1,1,1,1
TiKV Java Client,org.tikv.common.exception,TiKVException,0,13,0,0,0,6,0,3,0,3
TiKV Java Client,org.tikv.common.exception,UnsupportedPartitionExprException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,TiClientInternalException,9,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,ConvertNotSupportException,14,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,KeyException,3,14,0,0,1,6,1,2,1,2
TiKV Java Client,org.tikv.common.exception,CircuitBreakerOpenException,0,4,0,0,0,2,0,1,0,1
TiKV Java Client,org.tikv.common.exception,GrpcException,4,9,0,0,2,4,1,2,1,2
TiKV Java Client,org.tikv.common.exception,TiInternalException,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,IgnoreUnsupportedTypeException,4,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.exception,TiBatchWriteException,9,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.exception,ConvertOverflowException,87,0,0,0,10,0,8,0,8,0
TiKV Java Client,org.tikv.common.exception,InvalidStoreException,0,12,0,0,0,2,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,42,0,0,0,6,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,23,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},23,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},22,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,52,0,0,0,7,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,22,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,22,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,23,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,22,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.raw,RawKVClient.new HashMap() {...},0,32,0,0,0,5,0,1,0,1
TiKV Java Client,org.tikv.raw,SmartRawKVClient,416,203,0,4,51,52,57,8,57,6
TiKV Java Client,org.tikv.raw,RawKVClient,885,1390,33,35,207,287,43,48,22,35
TiKV Java Client,org.tikv.common.meta,TiUserIdentity,18,0,0,0,7,0,1,0,1,0
TiKV Java Client,org.tikv.common.meta,TiTableInfo,473,0,46,0,133,0,59,0,36,0
TiKV Java Client,org.tikv.common.meta,TiPartitionDef,37,0,4,0,12,0,6,0,4,0
TiKV Java Client,org.tikv.common.meta,SchemaState,114,0,4,0,15,0,6,0,4,0
TiKV Java Client,org.tikv.common.meta,TiPartitionExpr,28,0,2,0,9,0,6,0,5,0
TiKV Java Client,org.tikv.common.meta,IndexType,90,0,7,0,16,0,9,0,5,0
TiKV Java Client,org.tikv.common.meta,TiDAGRequest,1862,0,150,0,441,0,171,0,95,0
TiKV Java Client,org.tikv.common.meta,TiSequenceInfo,27,0,0,0,10,0,1,0,1,0
TiKV Java Client,org.tikv.common.meta,CIStr,22,0,0,0,7,0,4,0,4,0
TiKV Java Client,org.tikv.common.meta,TiDAGRequest.PushDownType,24,0,0,0,3,0,1,0,1,0
TiKV Java Client,org.tikv.common.meta,TiViewInfo,35,0,2,0,12,0,2,0,1,0
TiKV Java Client,org.tikv.common.meta,Collation,931,0,6,0,236,0,7,0,4,0
TiKV Java Client,org.tikv.common.meta,TiDBInfo,122,0,8,0,32,0,15,0,11,0
TiKV Java Client,org.tikv.common.meta,TiPartitionInfo.PartitionType,44,0,0,0,5,0,1,0,1,0
TiKV Java Client,org.tikv.common.meta,TiDAGRequest.TruncateMode,39,0,0,0,7,0,3,0,3,0
TiKV Java Client,org.tikv.common.meta,TiIndexInfo,289,0,18,0,73,0,26,0,17,0
TiKV Java Client,org.tikv.common.meta,TiFlashReplicaInfo,52,0,4,0,14,0,8,0,6,0
TiKV Java Client,org.tikv.common.meta,TiIndexColumn,66,0,2,0,13,0,9,0,8,0
TiKV Java Client,org.tikv.common.meta,TiColumnInfo,482,0,40,0,113,0,48,0,28,0
TiKV Java Client,org.tikv.common.meta,TiDAGRequest.Builder,211,0,8,0,53,0,16,0,12,0
TiKV Java Client,org.tikv.common.meta,TiPartitionInfo,80,0,12,0,25,0,16,0,8,0
TiKV Java Client,org.tikv.common.meta,TiTimestamp,57,23,6,0,9,7,8,4,5,4
TiKV Java Client,org.tikv.common.meta,TiDAGRequest.IndexScanType,34,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.meta,TiColumnInfo.InternalTypeHolder,73,0,0,0,30,0,15,0,15,0
TiKV Java Client,org.tikv.common.region,RegionStoreClient.RequestTypes,70,0,0,0,10,0,3,0,3,0
TiKV Java Client,org.tikv.common.region,TiStore,87,53,16,0,23,16,12,9,4,9
TiKV Java Client,org.tikv.common.region,TiStoreType,29,47,4,0,2,10,3,4,1,4
TiKV Java Client,org.tikv.common.region,RegionStoreClient.new Iterator() {...},21,0,0,0,3,0,3,0,3,0
TiKV Java Client,org.tikv.common.region,AbstractRegionStoreClient.SwitchLeaderTask,9,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.region,StoreHealthyChecker,76,203,12,24,21,59,9,16,0,7
TiKV Java Client,org.tikv.common.region,TiRegion,189,310,30,16,32,66,34,19,12,18
TiKV Java Client,org.tikv.common.region,RegionStoreClient.RegionStoreClientBuilder,49,161,5,3,9,34,4,11,0,11
TiKV Java Client,org.tikv.common.region,RegionStoreClient,1286,1163,126,74,282,296,130,73,39,64
TiKV Java Client,org.tikv.common.region,AbstractRegionStoreClient,682,85,48,2,160,24,33,7,8,7
TiKV Java Client,org.tikv.common.region,AbstractRegionStoreClient.ForwardCheckTask,9,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.region,RegionCache,249,165,28,14,45,42,22,12,3,10
TiKV Java Client,org.tikv.common.region,RegionManager,196,343,23,17,42,84,24,24,9,19
TiKV Java Client,org.tikv.common.region,TiRegion.RegionVerID,81,0,10,0,18,0,11,0,6,0
TiKV Java Client,org.tikv.common.row,ObjectRowImpl,274,0,10,0,60,0,36,0,31,0
TiKV Java Client,org.tikv.common.row,RowReaderFactory,8,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.common.row,DefaultRowReader,51,0,4,0,13,0,5,0,3,0
TiKV Java Client,org.tikv.common.util,MemoryUtil.Deallocator,37,0,8,0,10,0,7,0,3,0
TiKV Java Client,org.tikv.common.util,JsonUtils.KeyEntry,9,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.util,DeleteRange,7,28,0,0,1,10,1,5,1,5
TiKV Java Client,org.tikv.common.util,ConcreteBackOffer,56,394,10,26,14,84,12,30,2,18
TiKV Java Client,org.tikv.common.util,KeyRangeUtils,241,7,34,0,47,1,24,1,7,1
TiKV Java Client,org.tikv.common.util,Pair,15,15,0,0,1,5,1,2,1,2
TiKV Java Client,org.tikv.common.util,BackOffer.BackOffStrategy,0,44,0,0,0,5,0,1,0,1
TiKV Java Client,org.tikv.common.util,FastByteComparisons,5,20,0,0,2,2,2,2,2,2
TiKV Java Client,org.tikv.common.util,FastByteComparisons.LexicographicalComparerHolder,3,24,0,0,2,6,0,2,0,2
TiKV Java Client,org.tikv.common.util,ClientUtils,104,281,13,31,28,60,14,20,2,10
TiKV Java Client,org.tikv.common.util,JsonUtils,585,0,30,0,108,0,40,0,21,0
TiKV Java Client,org.tikv.common.util,FutureObserver,32,0,0,0,11,0,6,0,6,0
TiKV Java Client,org.tikv.common.util,BackOffFunction,30,83,6,3,4,19,5,5,0,4
TiKV Java Client,org.tikv.common.util,Batch,9,90,3,5,1,24,4,9,1,8
TiKV Java Client,org.tikv.common.util,MemoryUtil,1455,0,98,0,297,0,103,0,54,0
TiKV Java Client,org.tikv.common.util,BackOffFunction.BackOffFuncType,0,94,0,0,0,10,0,1,0,1
TiKV Java Client,org.tikv.common.util,ScanOption.ScanOptionBuilder,5,43,0,0,2,13,1,5,1,5
TiKV Java Client,org.tikv.common.util,FastByteComparisons.LexicographicalComparerHolder.UnsafeComparer,24,170,8,20,3,37,7,10,1,2
TiKV Java Client,org.tikv.common.util,FastByteComparisons.LexicographicalComparerHolder.PureJavaComparer,69,0,12,0,12,0,8,0,2,0
TiKV Java Client,org.tikv.common.util,TsoUtils,20,0,2,0,3,0,4,0,3,0
TiKV Java Client,org.tikv.common.util,ScanOption,0,32,0,0,0,11,0,6,0,6
TiKV Java Client,org.tikv.common.util,RangeSplitter.RegionTask,98,0,2,0,24,0,8,0,7,0
TiKV Java Client,org.tikv.common.util,CHTypeMapping,208,0,28,0,45,0,23,0,2,0
TiKV Java Client,org.tikv.common.util,ChannelFactory,28,68,0,2,4,20,0,5,0,4
TiKV Java Client,org.tikv.common.util,FastByteComparisons.LexicographicalComparerHolder.UnsafeComparer.new PrivilegedAction() {...},10,14,0,0,4,4,0,2,0,2
TiKV Java Client,org.tikv.common.util,RangeSplitter,426,0,30,0,93,0,28,0,13,0
TiKV Java Client,org.tikv.common.util,Timer,17,0,0,0,6,0,3,0,3,0
TiKV Java Client,configpb,Configpb.Header,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,configpb,Configpb.Global.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,configpb,Configpb.CreateResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.DeleteRequest.Builder,739,0,106,0,206,0,102,0,49,0
TiKV Java Client,configpb,Configpb.LocalConfig.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.ConfigStub,61,0,0,0,18,0,7,0,7,0
TiKV Java Client,configpb,Configpb.StatusCode,162,0,13,0,34,0,19,0,10,0
TiKV Java Client,configpb,ConfigGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.DeleteRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.GetRequest.Builder,738,0,94,0,221,0,97,0,50,0
TiKV Java Client,configpb,Configpb.UpdateRequest.Builder,1220,0,164,0,331,0,151,0,69,0
TiKV Java Client,configpb,Configpb.GetResponse.Builder,837,0,116,0,240,0,112,0,54,0
TiKV Java Client,configpb,Configpb.GetAllRequest.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,configpb,Configpb.GetAllRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.ConfigKind.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Local.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.ConfigKind.KindCase,61,0,4,0,14,0,8,0,5,0
TiKV Java Client,configpb,Configpb.GetAllRequest,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,configpb,Configpb.CreateResponse,711,0,114,0,182,0,103,0,44,0
TiKV Java Client,configpb,Configpb.CreateRequest,792,0,115,0,212,0,105,0,45,0
TiKV Java Client,configpb,Configpb.UpdateResponse.Builder,837,0,116,0,240,0,112,0,54,0
TiKV Java Client,configpb,Configpb.Header.Builder,183,0,12,0,58,0,31,0,25,0
TiKV Java Client,configpb,Configpb.GetAllResponse,632,0,91,0,157,0,91,0,44,0
TiKV Java Client,configpb,Configpb.UpdateResponse,711,0,114,0,182,0,103,0,44,0
TiKV Java Client,configpb,Configpb.DeleteResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Status.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.GetResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Version.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.GetAllResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.ConfigEntry,484,0,52,0,142,0,64,0,37,0
TiKV Java Client,configpb,Configpb.Global,390,0,39,0,116,0,55,0,35,0
TiKV Java Client,configpb,Configpb.GetAllResponse.Builder,1023,0,132,0,278,0,126,0,60,0
TiKV Java Client,configpb,Configpb.LocalConfig.Builder,639,0,72,0,202,0,82,0,46,0
TiKV Java Client,configpb,Configpb.CreateResponse.Builder,837,0,116,0,240,0,112,0,54,0
TiKV Java Client,configpb,Configpb.GetRequest,698,0,102,0,186,0,96,0,43,0
TiKV Java Client,configpb,Configpb,499,0,0,0,59,0,4,0,4,0
TiKV Java Client,configpb,Configpb.GetRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.ConfigFutureStub,56,0,0,0,13,0,7,0,7,0
TiKV Java Client,configpb,Configpb.ConfigEntry.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Version.Builder,218,0,14,0,69,0,35,0,28,0
TiKV Java Client,configpb,Configpb.UpdateResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.MethodHandlers,59,0,6,0,19,0,8,0,3,0
TiKV Java Client,configpb,Configpb.CreateRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.StatusCode.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,ConfigGrpc.ConfigFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,configpb,Configpb.UpdateRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.DeleteResponse,617,0,101,0,156,0,94,0,42,0
TiKV Java Client,configpb,ConfigGrpc.ConfigBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
TiKV Java Client,configpb,Configpb.ConfigKind,550,0,76,0,153,0,80,0,40,0
TiKV Java Client,configpb,Configpb.ConfigEntry.Builder,344,0,30,0,115,0,47,0,32,0
TiKV Java Client,configpb,Configpb.GetResponse,711,0,114,0,182,0,103,0,44,0
TiKV Java Client,configpb,Configpb.Local.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,configpb,ConfigGrpc.ConfigMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Global.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Status,459,0,50,0,131,0,63,0,37,0
TiKV Java Client,configpb,Configpb.DeleteRequest,617,0,101,0,156,0,94,0,42,0
TiKV Java Client,configpb,Configpb.UpdateRequest,739,0,116,0,179,0,107,0,47,0
TiKV Java Client,configpb,ConfigGrpc.ConfigBlockingStub,56,0,0,0,13,0,7,0,7,0
TiKV Java Client,configpb,Configpb.LocalConfig,685,0,90,0,190,0,89,0,42,0
TiKV Java Client,configpb,Configpb.Version,413,0,44,0,117,0,58,0,35,0
TiKV Java Client,configpb,ConfigGrpc.ConfigImplBase,67,0,0,0,28,0,7,0,7,0
TiKV Java Client,configpb,Configpb.Local,390,0,39,0,116,0,55,0,35,0
TiKV Java Client,configpb,ConfigGrpc,269,0,24,0,96,0,21,0,9,0
TiKV Java Client,configpb,Configpb.CreateRequest.Builder,836,0,104,0,255,0,107,0,55,0
TiKV Java Client,configpb,Configpb.Header.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,configpb,Configpb.Status.Builder,309,0,26,0,100,0,45,0,32,0
TiKV Java Client,configpb,Configpb.DeleteResponse.Builder,739,0,106,0,206,0,102,0,49,0
TiKV Java Client,configpb,Configpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,configpb,Configpb.ConfigKind.Builder,667,0,97,0,189,0,91,0,42,0
TiKV Java Client,org.tikv.common.codec,CodecDataInput.UnSyncByteArrayInputStream,26,116,8,12,9,24,12,7,4,5
TiKV Java Client,org.tikv.common.codec,RowDecoderV2,291,0,41,0,59,0,41,0,12,0
TiKV Java Client,org.tikv.common.codec,Codec.EnumCodec,78,0,14,0,19,0,11,0,4,0
TiKV Java Client,org.tikv.common.codec,CodecDataOutput,158,60,0,0,46,23,11,9,11,9
TiKV Java Client,org.tikv.common.codec,Codec.BytesCodec,77,134,9,13,22,35,13,9,6,5
TiKV Java Client,org.tikv.common.codec,RowV2,459,0,38,0,110,0,35,0,16,0
TiKV Java Client,org.tikv.common.codec,Codec.DateTimeCodec,313,0,26,0,66,0,22,0,9,0
TiKV Java Client,org.tikv.common.codec,Codec,9,0,2,0,2,0,3,0,2,0
TiKV Java Client,org.tikv.common.codec,Codec.IntegerCodec,10,163,2,18,4,47,4,19,2,11
TiKV Java Client,org.tikv.common.codec,KeyUtils,117,11,16,2,21,4,15,2,6,2
TiKV Java Client,org.tikv.common.codec,MetaCodec,243,0,8,0,53,0,17,0,13,0
TiKV Java Client,org.tikv.common.codec,CodecDataInput,197,64,0,2,55,18,18,9,18,8
TiKV Java Client,org.tikv.common.codec,TableCodecV1,162,0,22,0,32,0,14,0,3,0
TiKV Java Client,org.tikv.common.codec,TableCodecV2,169,0,28,0,34,0,18,0,4,0
TiKV Java Client,org.tikv.common.codec,TableCodec,71,0,8,0,14,0,8,0,4,0
TiKV Java Client,org.tikv.common.codec,CodecDataInput.new CodecDataInput.UnSyncByteArrayInputStream() {...},4,7,0,0,2,1,1,1,1,1
TiKV Java Client,org.tikv.common.codec,Codec.SetCodec,108,0,10,0,21,0,10,0,5,0
TiKV Java Client,org.tikv.common.codec,Codec.DateCodec,184,0,16,0,41,0,18,0,10,0
TiKV Java Client,org.tikv.common.codec,MyDecimal,376,1911,78,135,94,346,61,70,4,17
TiKV Java Client,org.tikv.common.codec,CodecDataOutputLittleEndian,92,0,0,0,27,0,8,0,8,0
TiKV Java Client,org.tikv.common.codec,CodecDataInputLittleEndian,191,0,0,0,35,0,19,0,19,0
TiKV Java Client,org.tikv.common.codec,RowEncoderV2,1050,0,105,0,214,0,78,0,20,0
TiKV Java Client,org.tikv.common.codec,Codec.DecimalCodec,157,0,10,0,34,0,10,0,5,0
TiKV Java Client,org.tikv.common.codec,RowV2.ColIDSearchResult,12,0,0,0,5,0,1,0,1,0
TiKV Java Client,org.tikv.common.codec,Codec.RealCodec,52,0,4,0,18,0,7,0,5,0
TiKV Java Client,rustproto,Rustproto.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
TiKV Java Client,rustproto,Rustproto,49,190,0,0,18,53,2,2,2,2
